Point;Latitude;Logitude;Altitude;Accuracy;Source;X;Y;LocationId;LocationName;ScanId;ScanName;MacAddress;InventoryName;SSID;Vendor;RSSI;SNR;Chan;Frequency;ChanWidth;802.11;Rates;WEP;WPA;WPA2;WPS;Type;PacketsCount;PacketsFail;LatencyMs;BitsPerSec;ConnectedAP;SSIDConnectedTo;;;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;FC:5B:39:D6:9E:72;;LNU-Guest;Cisco Systems. Inc;-86;-1;6;2437;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;78:BC:1A:97:E9:0D;;LNU-Guest;Cisco Systems. Inc;-82;-1;64;5320;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;78:BC:1A:97:E9:0F;;eduroam;Cisco Systems. Inc;-82;-1;64;5320;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;78:BC:1A:97:F0:AD;;LNU-Guest;Cisco Systems. Inc;-82;-1;116;5580;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;78:BC:1A:97:F0:AF;;eduroam;Cisco Systems. Inc;-82;-1;116;5580;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;78:BC:1A:A1:27:4D;;LNU-Guest;Cisco Systems. Inc;-75;-1;100;5500;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;78:BC:1A:A1:27:4F;;eduroam;Cisco Systems. Inc;-75;-1;100;5500;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;78:BC:1A:A1:28:CD;;LNU-Guest;Cisco Systems. Inc;-82;-1;108;5540;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;78:BC:1A:A1:28:CF;;eduroam;Cisco Systems. Inc;-81;-1;108;5540;20;a, n, ac;1300.05,780.3,390.15,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;E4:AA:5D:50:B5:3D;;LNU-Guest;Cisco Systems. Inc;-72;-1;104;5520;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;E4:AA:5D:50:B5:3F;;eduroam;Cisco Systems. Inc;-72;-1;104;5520;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;E4:AA:5D:5E:A8:1D;;LNU-Guest;Cisco Systems. Inc;-78;-1;48;5240;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;E4:AA:5D:5E:A8:1F;;eduroam;Cisco Systems. Inc;-80;-1;48;5240;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;E4:AA:5D:5F:40:1D;;LNU-Guest;Cisco Systems. Inc;-79;-1;44;5220;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;E4:AA:5D:5F:40:1F;;eduroam;Cisco Systems. Inc;-79;-1;44;5220;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;E4:AA:5D:5F:4B:FD;;LNU-Guest;Cisco Systems. Inc;-57;-1;40;5200;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
1;56.8539322343664;14.8325139284134;0;0;Map;63;462;1;Ground Floor;2;test scan2;E4:AA:5D:5F:4B:FF;;eduroam;Cisco Systems. Inc;-57;-1;40;5200;20;a, n, ac;1300.05,866.7,433.35,216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;14:91:82:37:71:14;;It-verkstad 2.4 Ghz;Belkin International Inc.;-77;-1;1;2412;20;b, g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,11,9,7.2,6,5.5,2,1;;;PSK-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;58:97:BD:66:A8:42;;LNU-Guest;Cisco Systems. Inc;-87;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;78:BC:1A:97:E9:00;;eduroam;Cisco Systems. Inc;-77;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;78:BC:1A:97:E9:02;;LNU-Guest;Cisco Systems. Inc;-76;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;78:BC:1A:A1:27:40;;eduroam;Cisco Systems. Inc;-64;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;78:BC:1A:A1:27:42;;LNU-Guest;Cisco Systems. Inc;-63;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;78:BC:1A:A1:28:C0;;eduroam;Cisco Systems. Inc;-81;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;78:BC:1A:A1:28:C2;;LNU-Guest;Cisco Systems. Inc;-87;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;78:BC:1A:A1:54:60;;eduroam;Cisco Systems. Inc;-88;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;AC:1F:09:0C:B0:91;;RAK7268CV2_B091;shenzhen RAKwireless technology  Co.Ltd;-80;-1;7;2442;20;b, g, n;144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,11,9,7.2,6,5.5,2,1;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:50:B5:30;;eduroam;Cisco Systems. Inc;-90;-1;6;2437;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:50:B5:32;;LNU-Guest;Cisco Systems. Inc;-80;-1;6;2437;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:5E:A8:10;;eduroam;Cisco Systems. Inc;-65;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:5E:A8:12;;LNU-Guest;Cisco Systems. Inc;-65;-1;11;2462;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:5F:40:10;;eduroam;Cisco Systems. Inc;-82;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;;;MGT-CCMP;;;Infrastructure;;;;;;;
2;56.8540532258446;14.8325072228909;0;0;Map;60;378;1;Ground Floor;2;test scan2;E4:AA:5D:5F:40:12;;LNU-Guest;Cisco Systems. Inc;-83;-1;1;2412;20;g, n;216.7,195,173.3,144.4,130,115.6,86.7,72.2,65,57.8,54,48,43.3,36,28.9,24,21.7,18,14.4,12,7.2;Open;;;;;Infrastructure;;;;;;;
