first_time	last_time	devkey	phyname	devmac	strongest_signal	min_lat	min_lon	max_lat	max_lon	avg_lat	avg_lon	bytes_data	type 
1696327872	1696328088	B603E01100000000_486986735AD1	Bluetooth	D1:5A:73:86:69:48	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327979	1696328074	B603E01100000000_AFF71AF2CDCF	Bluetooth	CF:CD:F2:1A:F7:AF	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328023	1696328089	B603E01100000000_87A69E623B71	Bluetooth	71:3B:62:9E:A6:87	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328039	1696328065	B603E01100000000_9DDB905F510A	Bluetooth	0A:51:5F:90:DB:9D	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328045	1696328088	B603E01100000000_5FC15D54A7E	Bluetooth	7E:4A:D5:15:FC:05	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328054	1696328088	B603E01100000000_EC163A1F5F15	Bluetooth	15:5F:1F:3A:16:EC	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328063	1696328075	B603E01100000000_AA84683B9971	Bluetooth	71:99:3B:68:84:AA	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327315	1696328096	B603E01100000000_8FDB04B60269	Bluetooth	69:02:B6:04:DB:8F	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327317	1696328118	B603E01100000000_30F52B5E5844	Bluetooth	44:58:5E:2B:F5:30	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327327	1696328093	B603E01100000000_D9BD6B68D6F0	Bluetooth	F0:D6:68:6B:BD:D9	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327332	1696328094	B603E01100000000_F68DA36E27CB	Bluetooth	CB:27:6E:A3:8D:F6	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327355	1696328095	B603E01100000000_6C680BD0D5E9	Bluetooth	E9:D5:D0:0B:68:6C	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327570	1696328095	B603E01100000000_7C6C2508A47A	Bluetooth	7A:A4:08:25:6C:7C	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327473	1696328143	B603E01100000000_FE57A9D93E7A	Bluetooth	7A:3E:D9:A9:57:FE	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328091	1696328125	B603E01100000000_6E36764D9356	Bluetooth	56:93:4D:76:36:6E	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328123	1696328123	B603E01100000000_ECA5662EC79	Bluetooth	79:EC:62:56:CA:0E	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328154	1696328180	B603E01100000000_B29975924254	Bluetooth	54:42:92:75:99:B2	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328158	1696328158	B603E01100000000_CA64ECC5CEFA	Bluetooth	FA:CE:C5:EC:64:CA	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328172	1696328174	B603E01100000000_7DCE316D325C	Bluetooth	5C:32:6D:31:CE:7D	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328143	1696328192	B603E01100000000_A142F959BC72	Bluetooth	72:BC:59:F9:42:A1	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328054	1696328241	B603E01100000000_3561DDF8176C	Bluetooth	6C:17:F8:DD:61:35	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328053	1696328270	B603E01100000000_57118DAD82D9	Bluetooth	D9:82:AD:8D:11:57	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328147	1696328265	B603E01100000000_615DD81B32FF	Bluetooth	FF:32:1B:D8:5D:61	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328250	1696328250	B603E01100000000_FE7D45FCF2F8	Bluetooth	F8:F2:FC:45:7D:FE	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328265	1696328265	B603E01100000000_7B8665BACEF1	Bluetooth	F1:CE:BA:65:86:7B	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328267	1696328267	B603E01100000000_F9ACC7DEC6CC	Bluetooth	CC:C6:DE:C7:AC:F9	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328270	1696328270	B603E01100000000_2170934A5FC	Bluetooth	FC:A5:34:09:17:02	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327313	1696328302	B603E01100000000_8B87C2D0D478	Bluetooth	78:D4:D0:C2:87:8B	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327317	1696328302	B603E01100000000_EDF017D2EA52	Bluetooth	52:EA:D2:17:F0:ED	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327322	1696328290	B603E01100000000_479DF165F97D	Bluetooth	7D:F9:65:F1:9D:47	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327358	1696328296	B603E01100000000_EDB743429769	Bluetooth	69:97:42:43:B7:ED	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327389	1696328300	B603E01100000000_E603A194C7ED	Bluetooth	ED:C7:94:A1:03:E6	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327622	1696328288	B603E01100000000_A82CE291C163	Bluetooth	63:C1:91:E2:2C:A8	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327724	1696328293	B603E01100000000_8BB4133EFC65	Bluetooth	65:FC:3E:13:B4:8B	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327863	1696328291	B603E01100000000_CE8B56AFDB5A	Bluetooth	5A:DB:AF:56:8B:CE	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327950	1696328301	B603E01100000000_435F50999935	Bluetooth	35:99:99:50:5F:43	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327952	1696328301	B603E01100000000_F480D426B975	Bluetooth	75:B9:26:D4:80:F4	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327957	1696328301	B603E01100000000_48A75D8F194E	Bluetooth	4E:19:8F:5D:A7:48	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327996	1696328298	B603E01100000000_1B52659087B	Bluetooth	7B:08:59:26:B5:01	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328054	1696328290	B603E01100000000_7EF8437DC348	Bluetooth	48:C3:7D:43:F8:7E	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328147	1696328293	B603E01100000000_11952F74F474	Bluetooth	74:F4:74:2F:95:11	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328228	1696328301	B603E01100000000_5680536018D6	Bluetooth	D6:18:60:53:80:56	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328263	1696328301	B603E01100000000_1F3F5F36BD43	Bluetooth	43:BD:36:5F:3F:1F	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328269	1696328301	B603E01100000000_3B219D4E02D8	Bluetooth	D8:02:4E:9D:21:3B	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328272	1696328279	B603E01100000000_8FFE782B444D	Bluetooth	4D:44:2B:78:FE:8F	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328273	1696328275	B603E01100000000_400F9EE578F4	Bluetooth	F4:78:E5:9E:0F:40	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328273	1696328292	B603E01100000000_52ACA3403657	Bluetooth	57:36:40:A3:AC:52	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328279	1696328279	B603E01100000000_357B1BFE7FCF	Bluetooth	CF:7F:FE:1B:7B:35	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328285	1696328285	B603E01100000000_4A002B552EFB	Bluetooth	FB:2E:55:2B:00:4A	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328290	1696328290	B603E01100000000_DA96ED0369EB	Bluetooth	EB:69:03:ED:96:DA	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328293	1696328293	B603E01100000000_B55A02563EE1	Bluetooth	E1:3E:56:02:5A:B5	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328293	1696328293	B603E01100000000_7A0175BB36E6	Bluetooth	E6:36:BB:75:01:7A	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328294	1696328294	B603E01100000000_AFCC4F88DFFA	Bluetooth	FA:DF:88:4F:CC:AF	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328295	1696328295	B603E01100000000_DB87CA71B9EA	Bluetooth	EA:B9:71:CA:87:DB	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327313	1696328310	B603E01100000000_6CE3DF1FFC72	Bluetooth	72:FC:1F:DF:E3:6C	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327314	1696328324	B603E01100000000_B597D2BB9053	Bluetooth	53:90:BB:D2:97:B5	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327314	1696328311	B603E01100000000_87A01AA83852	Bluetooth	52:38:A8:1A:A0:87	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327316	1696328309	B603E01100000000_D239B838604F	Bluetooth	4F:60:38:B8:39:D2	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327316	1696328311	B603E01100000000_77164416CB5D	Bluetooth	5D:CB:16:44:16:77	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327334	1696328310	B603E01100000000_3BFD03034E56	Bluetooth	56:4E:03:03:FD:3B	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327339	1696328309	B603E01100000000_CCA414FE8861	Bluetooth	61:88:FE:14:A4:CC	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327420	1696328305	B603E01100000000_FCAF891AA87F	Bluetooth	7F:A8:1A:89:AF:FC	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327539	1696328310	B603E01100000000_4C6FCBFF0869	Bluetooth	69:08:FF:CB:6F:4C	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327559	1696328304	B603E01100000000_15A4B46BD17F	Bluetooth	7F:D1:6B:B4:A4:15	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327614	1696328303	B603E01100000000_A40FEC28A060	Bluetooth	60:A0:28:EC:0F:A4	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327780	1696328308	B603E01100000000_DE67B576916C	Bluetooth	6C:91:76:B5:67:DE	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327782	1696328310	B603E01100000000_842D6417DB57	Bluetooth	57:DB:17:64:2D:84	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327859	1696328312	B603E01100000000_E7592E0F876D	Bluetooth	6D:87:0F:2E:59:E7	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327911	1696328313	B603E01100000000_15B891330970	Bluetooth	70:09:33:91:B8:15	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327917	1696328324	B603E01100000000_3D0CD09AC444	Bluetooth	44:C4:9A:D0:0C:3D	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327947	1696328312	B603E01100000000_2C9CF6BA820C	Bluetooth	0C:82:BA:F6:9C:2C	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327963	1696328305	B603E01100000000_D8E7B078904E	Bluetooth	4E:90:78:B0:E7:D8	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327967	1696328314	B603E01100000000_43EB7B3B7B44	Bluetooth	44:7B:3B:7B:EB:43	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327980	1696328317	B603E01100000000_1EA210E6A71	Bluetooth	71:6A:0E:21:EA:01	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327983	1696328302	B603E01100000000_C13C2DD8C859	Bluetooth	59:C8:D8:2D:3C:C1	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328058	1696328303	B603E01100000000_5DE971012D2E	Bluetooth	2E:2D:01:71:E9:5D	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328059	1696328303	B603E01100000000_5A6056B2D64	Bluetooth	64:2D:6B:05:A6:05	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328060	1696328311	B603E01100000000_8CDD3EB7A46B	Bluetooth	6B:A4:B7:3E:DD:8C	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328064	1696328312	B603E01100000000_7FCBD6491616	Bluetooth	16:16:49:D6:CB:7F	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328182	1696328305	B603E01100000000_6F55A8B89855	Bluetooth	55:98:B8:A8:55:6F	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328258	1696328311	B603E01100000000_3621940F9C72	Bluetooth	72:9C:0F:94:21:36	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328260	1696328331	B603E01100000000_C58BFBCC6654	Bluetooth	54:66:CC:FB:8B:C5	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328262	1696328313	B603E01100000000_9678128E185F	Bluetooth	5F:18:8E:12:78:96	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328263	1696328311	B603E01100000000_61080AE67923	Bluetooth	23:79:E6:0A:08:61	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328263	1696328315	B603E01100000000_E9006054A65	Bluetooth	65:4A:05:06:90:0E	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328263	1696328303	B603E01100000000_6783A8506E4C	Bluetooth	4C:6E:50:A8:83:67	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328263	1696328308	B603E01100000000_780B9A59D15F	Bluetooth	5F:D1:59:9A:0B:78	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328264	1696328309	B603E01100000000_40C1AB142756	Bluetooth	56:27:14:AB:C1:40	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328265	1696328308	B603E01100000000_A8F6B538FCD	Bluetooth	CD:8F:53:6B:8F:0A	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328267	1696328311	B603E01100000000_7DAAE2EC1FF7	Bluetooth	F7:1F:EC:E2:AA:7D	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328268	1696328312	B603E01100000000_C5BC92B5FCE6	Bluetooth	E6:FC:B5:92:BC:C5	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328268	1696328312	B603E01100000000_BD0737204318	Bluetooth	18:43:20:37:07:BD	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328271	1696328307	B603E01100000000_E0F7E9323B7B	Bluetooth	7B:3B:32:E9:F7:E0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328271	1696328311	B603E01100000000_DFB9E7001EE4	Bluetooth	E4:1E:00:E7:B9:DF	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328280	1696328306	B603E01100000000_BFF0E8FE21ED	Bluetooth	ED:21:FE:E8:F0:BF	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328283	1696328332	B603E01100000000_A9C1CE0500C7	Bluetooth	C7:00:05:CE:C1:A9	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328288	1696328313	B603E01100000000_F798D8E35863	Bluetooth	63:58:E3:D8:98:F7	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328294	1696328311	B603E01100000000_CAF6B045470	Bluetooth	70:54:04:6B:AF:0C	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328294	1696328317	B603E01100000000_3C9FEA3DE72F	Bluetooth	2F:E7:3D:EA:9F:3C	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328298	1696328311	B603E01100000000_F6A41FF33773	Bluetooth	73:37:F3:1F:A4:F6	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328302	1696328302	B603E01100000000_E92A8914C3CB	Bluetooth	CB:C3:14:89:2A:E9	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328303	1696328303	B603E01100000000_4D4014122157	Bluetooth	57:21:12:14:40:4D	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328304	1696328304	B603E01100000000_1958EB958FE0	Bluetooth	E0:8F:95:EB:58:19	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328307	1696328307	B603E01100000000_C98A6C2603D8	Bluetooth	D8:03:26:6C:8A:C9	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328307	1696328307	B603E01100000000_E71A298441C6	Bluetooth	C6:41:84:29:1A:E7	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328308	1696328308	B603E01100000000_6E9CD7E121D4	Bluetooth	D4:21:E1:D7:9C:6E	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328309	1696328312	B603E01100000000_8276DC31AFFB	Bluetooth	FB:AF:31:DC:76:82	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328310	1696328310	B603E01100000000_5A3417454DC	Bluetooth	DC:54:74:41:A3:05	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328311	1696328311	B603E01100000000_E8967AA06CA	Bluetooth	CA:06:AA:67:89:0E	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327324	1696328333	B603E01100000000_D4EB9B1CF450	Bluetooth	50:F4:1C:9B:EB:D4	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327353	1696328334	B603E01100000000_235DAB53BE41	Bluetooth	41:BE:53:AB:5D:23	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327824	1696328347	B603E01100000000_347834DDA372	Bluetooth	72:A3:DD:34:78:34	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328334	1696328334	B603E01100000000_A0BA8071C6EB	Bluetooth	EB:C6:71:80:BA:A0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328344	1696328344	B603E01100000000_ACB11B941CDF	Bluetooth	DF:1C:94:1B:B1:AC	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328346	1696328346	B603E01100000000_15CBA5449704	Bluetooth	04:97:44:A5:CB:15	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328354	1696328356	B603E01100000000_1C91204411C7	Bluetooth	C7:11:44:20:91:1C	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328050	1696328387	B603E01100000000_296580381F69	Bluetooth	69:1F:38:80:65:29	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328354	1696328387	B603E01100000000_F4F6A4BDB560	Bluetooth	60:B5:BD:A4:F6:F4	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328357	1696328388	B603E01100000000_836A03C2DC29	Bluetooth	29:DC:C2:03:6A:83	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328357	1696328387	B603E01100000000_3D5AECA7E817	Bluetooth	17:E8:A7:EC:5A:3D	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328357	1696328387	B603E01100000000_B8FB7B365066	Bluetooth	66:50:36:7B:FB:B8	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328371	1696328377	B603E01100000000_DD4BABA2EF70	Bluetooth	70:EF:A2:AB:4B:DD	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327926	1696328399	B603E01100000000_4DC37B60666A	Bluetooth	6A:66:60:7B:C3:4D	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328348	1696328400	B603E01100000000_BE8B0E2BD972	Bluetooth	72:D9:2B:0E:8B:BE	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328348	1696328399	B603E01100000000_20EF5372CD21	Bluetooth	21:CD:72:53:EF:20	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328356	1696328398	B603E01100000000_2911AB6CD151	Bluetooth	51:D1:6C:AB:11:29	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328405	1696328405	B603E01100000000_B319BAA74C45	Bluetooth	45:4C:A7:BA:19:B3	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327322	1696328441	B603E01100000000_81B1550B5777	Bluetooth	77:57:0B:55:B1:81	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327823	1696328442	B603E01100000000_165EBABA3266	Bluetooth	66:32:BA:BA:5E:16	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327824	1696328442	B603E01100000000_E35C1349DE52	Bluetooth	52:DE:49:13:5C:E3	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327824	1696328440	B603E01100000000_E6EFF52DAA09	Bluetooth	09:AA:2D:F5:EF:E6	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328051	1696328440	B603E01100000000_26A6A394FA73	Bluetooth	73:FA:94:A3:A6:26	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328120	1696328440	B603E01100000000_E3212A0868FF	Bluetooth	FF:68:08:2A:21:E3	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328268	1696328436	B603E01100000000_25DB6D8B56F7	Bluetooth	F7:56:8B:6D:DB:25	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328276	1696328442	B603E01100000000_4BC689CA375D	Bluetooth	5D:37:CA:89:C6:4B	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328327	1696328431	B603E01100000000_9269C8DBFD5B	Bluetooth	5B:FD:DB:C8:69:92	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328333	1696328431	B603E01100000000_646F2AA23A7E	Bluetooth	7E:3A:A2:2A:6F:64	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328335	1696328431	B603E01100000000_3EDD5BC0D416	Bluetooth	16:D4:C0:5B:DD:3E	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328339	1696328432	B603E01100000000_20AC141357EC	Bluetooth	EC:57:13:14:AC:20	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328340	1696328433	B603E01100000000_6DFB1C8F1B70	Bluetooth	70:1B:8F:1C:FB:6D	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328342	1696328430	B603E01100000000_3870576E262F	Bluetooth	2F:26:6E:57:70:38	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328344	1696328424	B603E01100000000_B23BB50E9802	Bluetooth	02:98:0E:B5:3B:B2	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328344	1696328430	B603E01100000000_AFA90A033C6C	Bluetooth	6C:3C:03:0A:A9:AF	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328346	1696328427	B603E01100000000_BEAC4CC2B9F5	Bluetooth	F5:B9:C2:4C:AC:BE	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328347	1696328427	B603E01100000000_6672E9983547	Bluetooth	47:35:98:E9:72:66	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328355	1696328427	B603E01100000000_FFF1642BDBC9	Bluetooth	C9:DB:2B:64:F1:FF	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328399	1696328427	B603E01100000000_D7E9FDAFCDF6	Bluetooth	F6:CD:AF:FD:E9:D7	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328426	1696328426	B603E01100000000_3AB72A173FFB	Bluetooth	FB:3F:17:2A:B7:3A	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328426	1696328432	B603E01100000000_4A95112A3643	Bluetooth	43:36:2A:11:95:4A	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328427	1696328430	B603E01100000000_FB9E11FB52F4	Bluetooth	F4:52:FB:11:9E:FB	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328427	1696328427	B603E01100000000_A672BD0BD957	Bluetooth	57:D9:0B:BD:72:A6	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328441	1696328441	B603E01100000000_2F03991C8052	Bluetooth	52:80:1C:99:03:2F	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328516	1696328516	B603E01100000000_EA639B9440F8	Bluetooth	F8:40:94:9B:63:EA	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328389	1696328552	B603E01100000000_759977996642	Bluetooth	42:66:99:77:99:75	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328479	1696328570	B603E01100000000_EBD2EC4301C	Bluetooth	1C:30:C4:2E:BD:0E	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328522	1696328561	B603E01100000000_C7B54CEF4457	Bluetooth	57:44:EF:4C:B5:C7	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328548	1696328550	B603E01100000000_6C39E094EFE8	Bluetooth	E8:EF:94:E0:39:6C	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328557	1696328557	B603E01100000000_CED76C2E0A54	Bluetooth	54:0A:2E:6C:D7:CE	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328559	1696328559	B603E01100000000_FD4C7CC9386D	Bluetooth	6D:38:C9:7C:4C:FD	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328561	1696328561	B603E01100000000_115DE88B1BC5	Bluetooth	C5:1B:8B:E8:5D:11	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328010	1696328603	B603E01100000000_F6C11B719763	Bluetooth	63:97:71:1B:C1:F6	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328480	1696328592	B603E01100000000_989A5B43AC35	Bluetooth	35:AC:43:5B:9A:98	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328509	1696328573	B603E01100000000_353948ED5634	Bluetooth	34:56:ED:48:39:35	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328480	1696328634	B603E01100000000_44020E44EC71	Bluetooth	71:EC:44:0E:02:44	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328503	1696328658	B603E01100000000_F41A48BCE14A	Bluetooth	4A:E1:BC:48:1A:F4	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328635	1696328635	B603E01100000000_438381816937	Bluetooth	37:69:81:81:83:43	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696327413	1696328677	B603E01100000000_CA7385AE5C5A	Bluetooth	5A:5C:AE:85:73:CA	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
1696328625	1696328690	B603E01100000000_E9817930B228	Bluetooth	28:B2:30:79:81:E9	0	0.0	0.0	0.0	0.0	0.0	0.0	0	BTLE
